"","index","month","day","hour","Orders","temperature_2m...C.","precipitation..mm.","rain..mm.","cloudcover....","cloudcover_low....","cloudcover_mid....","cloudcover_high....","windspeed_10m..km.h.","winddirection_10m....","Friday","Saturday","Sunday","Monday","Tuesday","Wednesday","Thursday","hr_0","hr_1","hr_2","hr_3","hr_4","hr_5","hr_6","hr_7","hr_8","hr_9","hr_10","hr_11","hr_12","hr_13","hr_14","hr_15","hr_16","hr_17","hr_18","hr_19","hr_20","hr_21","hr_22","hr_23"
"3660",3660,6,1,21,250,25.8,0,0,9,0,13,3,15.5,118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3661",3661,6,1,22,238,24.8,0,0,9,0,15,0,13,114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3662",3662,6,1,23,214,23.7,0,0,9,0,15,0,11.9,115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3663",3663,6,2,0,120,22.7,0,0,7,0,11,0,11.9,115,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3664",3664,6,2,1,63,21.4,0,0,4,0,7,0,11.3,107,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3665",3665,6,2,2,28,20.3,0,0,8,2,11,0,11.2,94,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3666",3666,6,2,3,26,19.1,0,0,6,3,6,0,11.2,86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3667",3667,6,2,4,14,18.9,0,0,10,5,9,0,12.4,82,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3668",3668,6,2,5,42,18.2,0,0,13,4,9,14,11.8,78,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3669",3669,6,2,6,134,17.8,0,0,11,5,11,0,10.9,73,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3670",3670,6,2,7,237,17.5,0,0,20,11,17,0,10.4,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3671",3671,6,2,8,251,17,0,0,64,46,12,51,10.9,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3672",3672,6,2,9,251,16.5,0,0,99,69,13,96,10.8,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3673",3673,6,2,10,227,17.1,0,0,100,87,14,88,9.5,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3674",3674,6,2,11,225,17.2,0,0,100,97,9,61,9,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3675",3675,6,2,12,249,17.6,0,0,88,95,0,8,7.9,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3676",3676,6,2,13,220,18.5,0,0,70,77,0,2,6.3,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3677",3677,6,2,14,219,20.1,0,0,74,77,0,16,7.2,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3678",3678,6,2,15,232,21.3,0,0,37,37,0,11,9.3,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3679",3679,6,2,16,180,22,0,0,35,34,0,14,11.1,115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3680",3680,6,2,17,203,22.1,0,0,45,30,0,61,12.2,124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3681",3681,6,2,18,287,22.2,0,0,31,2,0,96,12.6,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3682",3682,6,2,19,318,21.8,0,0,30,2,1,92,13,124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3683",3683,6,2,20,276,21.3,0,0,28,3,0,83,13.6,122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3684",3684,6,2,21,304,21.2,0,0,25,3,1,73,14,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3685",3685,6,2,22,285,21,0,0,26,2,2,78,10.9,117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3686",3686,6,2,23,259,20.1,0,0,35,4,7,90,13.4,121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3687",3687,6,3,0,151,18.9,0,0,56,29,1,99,13.1,122,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3688",3688,6,3,1,102,18.5,0,0,96,74,0,99,11.7,124,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3689",3689,6,3,2,56,18.2,0,0,100,100,5,100,10.3,119,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3690",3690,6,3,3,51,18.2,0,0,100,100,15,98,10,120,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3691",3691,6,3,4,34,18.2,0,0,100,100,2,99,9.1,124,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3692",3692,6,3,5,44,18,0,0,100,100,11,97,8.5,126,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3693",3693,6,3,6,129,18,0,0,100,100,18,99,8.9,130,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3694",3694,6,3,7,216,18,0,0,100,100,26,100,8.2,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3695",3695,6,3,8,295,17.8,0,0,100,100,44,97,6.9,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3696",3696,6,3,9,278,17.7,0.4,0.4,100,100,64,93,7.1,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3697",3697,6,3,10,236,17.8,0.6,0.6,100,93,100,98,4.6,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3698",3698,6,3,11,196,18,0.9,0.9,100,99,100,98,5.4,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3699",3699,6,3,12,221,18,1.5,1.5,100,99,100,99,7.2,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3700",3700,6,3,13,221,17.9,0.8,0.8,100,100,100,99,7.8,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3701",3701,6,3,14,228,18,0.8,0.8,100,100,94,99,7.5,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3702",3702,6,3,15,218,18.9,0.6,0.6,100,96,74,93,6.8,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3703",3703,6,3,16,168,19.2,0.5,0.5,100,100,96,86,5.8,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3704",3704,6,3,17,225,19.8,1.5,1.5,100,99,69,94,4.8,193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3705",3705,6,3,18,321,19.9,0.5,0.5,100,100,98,98,4,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3706",3706,6,3,19,261,19.9,0.5,0.5,100,100,92,97,5,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3707",3707,6,3,20,267,19.7,0.5,0.5,100,100,49,98,6.2,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3708",3708,6,3,21,226,20.2,0,0,100,100,1,94,7,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3709",3709,6,3,22,297,20.9,0,0,100,100,23,39,3.6,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3710",3710,6,3,23,317,20.8,0,0,100,100,21,10,3.8,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3711",3711,6,4,0,252,20.5,0,0,100,98,9,52,5.6,165,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3712",3712,6,4,1,188,19.9,0,0,100,89,11,55,8.6,165,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3713",3713,6,4,2,169,19.8,0,0,81,71,20,17,8.4,170,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3714",3714,6,4,3,126,19.3,0,0,68,52,25,20,8.3,178,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3715",3715,6,4,4,60,19.4,0,0,83,64,21,41,7.3,191,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3716",3716,6,4,5,28,19.3,0,0,100,83,22,77,7.7,208,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3717",3717,6,4,6,52,19.3,0,0,100,92,24,34,7.9,219,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3718",3718,6,4,7,82,19.3,0,0,95,100,9,0,8.1,225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3719",3719,6,4,8,121,19.4,0,0,99,100,7,15,8.4,230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3720",3720,6,4,9,181,19.5,0,0,100,100,4,36,8.1,238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3721",3721,6,4,10,197,20.6,0,0,100,100,1,73,2.7,203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3722",3722,6,4,11,264,20.5,0,0,100,98,1,93,5.5,212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3723",3723,6,4,12,246,21,0,0,100,95,2,47,6.1,230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3724",3724,6,4,13,289,21.6,0,0,89,98,1,0,6.3,257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3725",3725,6,4,14,275,22.8,0,0,100,100,2,42,4.8,257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3726",3726,6,4,15,275,24.3,0,0,100,100,14,70,3.6,270,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3727",3727,6,4,16,224,25.1,0,0,100,90,28,97,3.7,281,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3728",3728,6,4,17,227,25.9,0,0,100,76,26,98,1.8,307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3729",3729,6,4,18,278,26.5,0,0,56,11,30,95,1.8,127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3730",3730,6,4,19,350,26.9,0,0,59,12,38,86,4.9,163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3731",3731,6,4,20,268,27.1,0,0,57,16,39,64,7.3,169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3732",3732,6,4,21,233,26.9,0.7,0.7,39,13,41,9,9.7,165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3733",3733,6,4,22,230,24.8,0,0,60,3,69,53,10.6,145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3734",3734,6,4,23,304,24.2,0,0,83,6,87,85,8.4,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3735",3735,6,5,0,266,23.5,0,0,95,12,93,93,8.4,149,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3736",3736,6,5,1,254,22.7,0,0,100,19,91,98,9.7,153,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3737",3737,6,5,2,181,22.2,0,0,100,46,60,100,9.8,152,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3738",3738,6,5,3,131,21.6,0,0,99,42,58,89,9.6,160,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3739",3739,6,5,4,82,21.6,0,0,100,38,99,100,9.4,176,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3740",3740,6,5,5,26,21.1,0,0,100,34,98,100,9.2,169,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3741",3741,6,5,6,38,20.8,0,0,100,89,90,93,9.4,173,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3742",3742,6,5,7,61,20.6,0,0,100,96,69,100,10.6,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3743",3743,6,5,8,103,20.4,0,0,100,96,46,100,10.4,160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3744",3744,6,5,9,138,19.9,0,0,100,90,54,100,11.9,151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3745",3745,6,5,10,192,19.5,0,0,100,42,98,100,9.2,116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3746",3746,6,5,11,253,19.4,0.6,0.6,100,67,78,100,10.6,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3747",3747,6,5,12,227,19.4,0.6,0.6,100,53,74,100,12,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3748",3748,6,5,13,225,19.7,0.2,0.2,100,65,77,98,13.6,127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3749",3749,6,5,14,163,20.3,0,0,100,71,91,96,15.6,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3750",3750,6,5,15,183,21.4,0,0,100,80,65,100,15.1,128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3751",3751,6,5,16,202,21.2,0.6,0.6,100,100,42,100,14.1,128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3752",3752,6,5,17,220,21,0.8,0.8,100,100,35,99,15,138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3753",3753,6,5,18,276,21.2,0.2,0.2,100,100,93,62,14.7,149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3754",3754,6,5,19,232,21.4,0.2,0.2,100,100,93,98,14.2,156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3755",3755,6,5,20,167,21.9,0.1,0.1,100,100,60,96,13.8,160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3756",3756,6,5,21,147,22.5,0.2,0.2,100,95,35,98,10.2,157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3757",3757,6,5,22,142,22.6,1.8,1.8,100,26,100,99,6.9,141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3758",3758,6,5,23,121,21.1,3.1,3.1,100,71,98,100,11.3,207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3759",3759,6,6,0,51,21,1.5,1.5,82,4,80,100,12.1,240,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3760",3760,6,6,1,35,20.8,0.4,0.4,33,0,5,100,15.1,242,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3761",3761,6,6,2,29,20.6,0,0,33,0,6,98,14.1,251,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3762",3762,6,6,3,23,20.1,0,0,29,0,1,93,13.2,248,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3763",3763,6,6,4,20,20,0,0,16,0,0,54,13.7,247,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3764",3764,6,6,5,51,19.7,0,0,17,0,16,25,13.4,239,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3765",3765,6,6,6,121,19.2,0,0,7,0,5,13,13.8,231,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3766",3766,6,6,7,189,19.2,0,0,8,1,11,3,14.6,237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3767",3767,6,6,8,236,19.2,0,0,17,8,16,0,14.5,243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3768",3768,6,6,9,223,19.3,0,0,16,5,19,0,14.2,249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3769",3769,6,6,10,204,20.1,0,0,5,0,8,0,9.3,254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3770",3770,6,6,11,192,20.5,0,0,1,0,2,0,10.3,258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3771",3771,6,6,12,185,21.5,0,0,1,0,1,0,11.3,263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3772",3772,6,6,13,194,22.1,0,0,23,26,0,0,14.1,273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3773",3773,6,6,14,225,23,0,0,16,18,0,0,14.4,274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3774",3774,6,6,15,208,25.1,0,0,15,17,0,0,14,269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3775",3775,6,6,16,195,25.7,0,0,9,10,0,0,13.5,261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3776",3776,6,6,17,233,26.8,0,0,19,8,20,0,14.6,260,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3777",3777,6,6,18,277,27.9,0,0,50,1,82,0,17.3,265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3778",3778,6,6,19,269,28,0,0,51,0,85,0,16.9,254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3779",3779,6,6,20,232,28.3,0,0,22,0,36,0,15.5,239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3780",3780,6,6,21,273,28.6,0,0,26,0,44,0,17.3,239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3781",3781,6,6,22,216,27.9,0,0,41,0,66,3,11.3,253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3782",3782,6,6,23,154,28,0,0,42,0,49,43,10,229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3783",3783,6,7,0,82,27.3,0,0,58,0,52,88,11.3,211,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3784",3784,6,7,1,45,25.8,0,0,54,0,41,99,13.4,207,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3785",3785,6,7,2,25,25.2,0,0,51,4,30,99,12,213,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3786",3786,6,7,3,19,24.2,0,0,54,3,35,100,12.1,217,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3787",3787,6,7,4,10,23.7,0,0,58,0,47,99,12.7,223,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3788",3788,6,7,5,35,23.5,0,0,58,0,47,98,12.2,223,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3789",3789,6,7,6,126,22.9,0,0,49,1,31,99,12.2,225,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3790",3790,6,7,7,213,22.5,0,0,45,0,30,89,10.7,225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3791",3791,6,7,8,277,22,0,0,21,0,31,9,10,218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3792",3792,6,7,9,233,21.5,0,0,14,0,24,0,9.4,212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3793",3793,6,7,10,223,21.7,0,0,10,0,16,0,5.5,259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3794",3794,6,7,11,237,21.9,0,0,7,0,12,0,6.3,246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3795",3795,6,7,12,219,22.7,0,0,3,0,5,0,6.3,246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3796",3796,6,7,13,216,23.5,0,0,7,0,11,0,9.2,259,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3797",3797,6,7,14,221,24.7,0,0,8,0,13,0,9.8,264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
